pkid,name,description,tkmodel,tkdeviceprotocol
c792ccd3-1352-9f4f-87c1-ad0db2dcc744,SEP9C57AD03D96A,3335333012 - Mary Amador (OAK),683,11
91d7b0c3-65b4-a1bc-7226-af5b7e7c3512,SEPB4A8B969CFAE,3332483800 - TELCO (NOG),683,11
9a5c14ad-3b28-c8aa-899b-cddf9d171cd3,SEPB4A8B969DA42,3332483008 - Office 5 (NOG),683,11
afdaacfa-c27c-bc02-1065-881ad91f8f52,SEP247E12BE049A,3332483042 - Office 3 (NOG),683,11
8d18000e-b9e7-72cc-9e58-31b803f9c59f,SEP00CCFC4A0147,3334123020 - Daniel Mellis  (CGT),683,11
98bd6165-f8f9-7b6d-37c0-676a274577e6,SEP00CCFC4A0608,3332753068 - Marino  McKinney  (ATL),683,11
6fbe13b9-033a-ca1b-092e-5e76f01c4cd1,SEP00B8B33B5C7E,3333543302 - Shop 2 (FLG),683,11
7da80f22-7bfb-3f0a-7b5e-d086b0be19a8,SEPF8E57ED655EB,3337393026-Dock Stand X,683,11
dfdb2b92-d074-8fb3-c793-9a02ea026a24,SEP0476B04757DC,3336463041 - Drew Baer (WNP),683,11
d02285fb-4195-9cb5-be5a-2956e47d30eb,SEP5488DECE1758,3333833304 - Shop  Coordinator (EKC),683,11
308b2c9f-a2fe-a354-bbfd-cb257b8fbb6a,SEP0476B07E134E,3335533004 - Office 4 (MAN),683,11
d219e0eb-6564-fbe7-185d-9ab77c2bf9d1,SEP689E0B29BB3C,3333873304 - Johnnie Benson (WME ),683,11
0c62cbd6-cb5b-9d8a-6efc-08f466ee19f6,SEPC0F87F9CFC1F,3335533008 - Office (MAN),683,11
d352223c-9e3e-8a17-fd80-d01066503066,SEP8C941FFF5F49,3331123006 -Chris Berends,683,11
d68d9c89-4a05-a06b-f993-503eeb7266ec,SEP5488DECE6F39,3333643800 -Shakila Jeevachandran,683,11
6ce58234-6347-d35c-89e9-f68f5a75573f,SEP8C941FFF4CDB,3333743004 - Denise Krauter (NAT),683,11
569691b5-dd21-caf1-47a7-99f892fb52fd,SEP0476B00A4095,3335243007- Kevin Fisher (BKF),683,11
dd36108f-850a-1384-f779-afb32a0c7ee2,SEP8C941FFF5F89,3331123041 -  Main Office (GRR),683,11
e4b526df-4a8c-0323-ac77-300582f912ac,SEP689E0B12E257,3332923005 - Debbie Allen (CSR),683,11
e4ad6ffb-79db-5827-ed45-b5e14b7ee241,SEP5488DECE6A2F,3334583070 - DownStairs Break Rm (MRL),683,11
f637a250-abcd-f837-2df7-a30a70693db6,SEP8C941FFF4144,3338443040 - Brenda Abele (VNL),683,11
f634611c-7350-d33b-a03d-639a05a0d93d,SEP8C941FFF4A1F,3338523017 - Ruth Moore (PHL),683,11
f83b106d-d1c8-daaa-ed83-0cc9ff770dea,SEP0476B0691744,3331833002 Dock South (SPO),683,11
5b1736fe-efc5-1049-b3c4-3849598f445c,SEP689E0B29BE9A,3331783014 - Sharon Arce (SEA),683,11
fb9abe92-8db4-88d2-b9e7-a762e7eee585,SEPD42C447E49C2,3334823050 - Bruce Taylor (STC),683,11
fbb84c48-6c4e-293f-cee2-e2a2864448d7,SEP0476B09A4CAE,3333663046 - Frederick Brunson,683,11
fc2af999-d5ef-957c-7281-30e54059f8b7,SEP0476B0177B1E,3335273004 - Kim Wellman (ROA),683,11
fc2e6a44-f7ac-50b9-39a7-bf0051531e84,SEPE41F7BDCA63F,3333863027 - Juana Lopez,683,11
e6ba9e97-91b2-ccbc-f6ef-d5137577840f,SEP0476B0A67209,3339923041 - Dispatch (CTH),683,11
ec14ac41-4723-ca19-d760-28f005ffc104,SEP5488DECE174B,3335573004 - Steve (FED),683,11
ec939343-2afe-5f4f-49d0-760ad77baf6f,SEP689E0BF6819E,3333773150 - Sales Manager (WBA),683,11
f3693eae-1cc6-0d4b-122d-c1fd466f51ab,SEP8C941FFF6090,3332893070 - Greg Dobbs (SWA),683,11
3c73e989-a9d5-c04a-b9e9-d98882c195ba,SEPDC774C019510,3333873301 - Shop Supervisor (WME ),683,11
2f71ad4f-aa08-9fa7-4e25-3702cfbfc794,SEP5488DEFFFFA4,3332233307 - Shop (BTE),683,11
365011d7-b3ee-a6dc-f222-c0895dcf9409,SEP689E0B29BD68,3333773007 - Dispatch 2 (WBA),683,11
5c81dd4d-e8ae-09d4-ffe8-3524bc4db7d5,SEP689E0B29BC48,3334583013 - Margie Cruz-Mascorro (MRL),683,11
5d5055d6-f2a5-c33d-26f2-50ef129eda7e,SEPDC774C01952A,3333873025 - Butch Roberts (WME),683,11
6283293d-a071-8e7e-c9ef-2d6f8eb6d860,SEP48A17099D272,3339603800 - Telco (DOT),683,11
0f4fc8f2-b2bf-5ca5-fed6-bf89983324ac,SEP689E0BFFFEED,3333873071 - Road Break Room (WME),683,11
10327c91-13f6-6cbe-bca9-f08c6dfd5455,SEP0476B07E130F,3332213004 - Timothy Gregory (BLS),683,11
112358e1-77c5-6c3a-4173-08ec5b928061,SEP0476B0D8A2AB,3333753011 - Gilbert Terrones (ELP),683,11
1fdaef57-16e7-00ab-38e1-6256a16108b5,SEPDC774C019529,3333643015 - Alex Singh (ETO),683,11
152c0cba-bb54-7e9a-9f71-78f12c101e75,SEP0476B037A564,3333923010 - Office  8 (HMS),683,11
15772973-37b1-169d-7bea-7c742330c1b1,SEP689E0B29BB4A,3334643002 - Brandon Fogg (SBG),683,11
16772884-30d5-cd3e-fbb5-be0394a7f377,SEP8C941FFF555E,3335643703 - Dock 4 (ROC),683,11
1892e3cb-48f6-2ec7-4290-e3d24d012108,SEP5488DECE18D2,3335573800 - Telco (FED),683,11
1ae42d18-4b9a-8d19-8a07-984e4e5754e5,SEP8C941FFF3E4D,3335643711- (ROC),683,11
73545fff-a2aa-7ef3-9371-511467d62803,SEP689E0B29B683,3333643014 - Downstairs Confrence Room (ETO),683,11
73a221f0-f8ef-2eb7-5216-c42d966673a1,SEP0476B037A565,3339783006 - Michele Weilnau (HUR),683,11
752bac37-e3b8-0a07-4112-b5fd258aa632,SEP0476B04AA788,3335243000 - Jeff Fleming (BKF),683,11
7b7f283c-5adc-cc91-f046-011815fa0343,SEP8C941FFF6CB5,3338523042 - Dispatch 3 (PHL),683,11
7cadec2c-a201-f878-94ad-d74b8c57e0a0,SEPDC774C6E2B0E,3333873047 - RD Office (WME),683,11
8acc657c-b6f2-42dd-26af-29a39d0a6948,SEP2C57415E077C,3334523010 - Sales 4 (ONG),683,11
8129a78b-b944-8953-a105-a9b22c36a087,SEP0476B056F810,3338153044 - Phillip Lester (HWO),683,11
0acbda70-11cd-63a6-eb9e-613bff47fa47,SEP0476B04757D3,3334443003 - Katelyn McGuire (BOL),683,11
0dfd2362-5764-aecc-3dd7-2e31c56acab3,SEP689E0BF6813C,3334583043 - Office  (MRL),683,11
48f2f60c-be29-4a13-ab2f-0a7ab1f1c91c,SEP689E0B1240FE,3339773042 - CHECK IN (MNT),683,11
4c091ea9-7646-8b30-c0f1-490e908bd54f,SEP689E0BF68155,3332893302 - Fleet 2 (SWA),683,11
513f1b09-07f9-3341-d1aa-393d6d633da8,SEP689E0B29BBBD,3334583341 - Kevin Bair (MRL),683,11
5431124b-28cc-b689-3cb1-778b37f23ce8,SEP689E0B29B90A,3334583301 - Shop Supervisor (MRL),683,11
a1bc65e6-d791-a93c-443c-bcdf94e7b0b5,SEP8C941F496160,3333743800 - Telco Room (NAT),683,11
a8f852d0-65b5-5230-923e-9a15a689d36e,SEP28AFFDCB6948,3333863019,683,11
aaca978f-146a-0e7a-2a00-6dbefc12de3b,SEP8C941FFF5DEB,3331123013 -  Main Office (GRR),683,11
abfbb16c-e026-3326-04d7-66233c81c652,SEP8C941F49617B,3333743041 - Jason Snyder (NAT),683,11
2962c7e4-333c-9e02-b3fd-29d3309e2ff6,SEP0476B04757D8,3336413702 - Dock Stand 2 (CGY),683,11
b5daefba-5b31-5ab4-b085-8bbd2bc0addd,SEP5488DECE1706,3331833008 - Piper Oneil,683,11
50879dbe-9396-a270-3765-550f2369b5a0,SEP689E0B29695A,3336413002 - Ruthy Solorzano (CGY),683,11
bca2d738-1413-9244-dbbe-98dfbddfa6d5,SEP689E0B29BB3B,3333873019 - Alex Triplett (WME),683,11
c4263df3-f35c-7eea-7648-fe59b54c2d4c,SEP0476B04AA7C3,3333923009 - Office  7 (HMS),683,11
c66c2b07-6580-f897-15d1-720e535adff4,SEP8C941FFF6CAF,3338523016 - Michael Gemma (PHL),683,11
5ed2fd53-4852-66ae-63aa-92c478373733,SEP5488DECE18CD,3335793001-John Ellingwood,683,11
2481969c-e1a2-bb2d-d0a5-edac2e4e8840,SEP0476B07E135A,3335793005-Kelly Cote,683,11
281f242f-895d-c49b-53d6-1c6ab40d57d5,SEP0476B07E1348,3335793004 - Brian Stephens (BNH),683,11
d5472d46-2a88-481d-ea6b-fc23c0ffb625,SEP8C941F496170,3333823015 - Jim Whye (NHS),683,11
da340596-017a-f664-fc6b-9a6eb5ba1bf8,SEP8C941FFF6C82,3333823040 -ryan tracy (NHS),683,11
e3b4660e-faef-06d2-882a-d2661a8d99ff,SEP8C941FFF4E27,3333823016 -SPARE,683,11
e55dfdd8-1c1e-0ab8-1a69-c6d97021f70a,SEP8C941FFF60A2,3333823302 - Dawn Ramsey (NHS),683,11
efa984f0-27cf-4ac5-abb2-c70ae5eda581,SEP8C941FFF64FF,3333823000 - SCM NHS (NHS),683,11
59a9d530-47fe-f723-34ee-5d8069e589ca,SEP8C941FFF4DAF,3333823050 - Road Dispatch (NHS),683,11
1d941452-58a3-d1e0-64d7-45724f77a9f1,SEP8C941FFF4D96,3333823002 - West Tree Stand 1,683,11
19e27e85-667b-e0a1-5b9b-47934cf9d07a,SEP8C941FFF5F44,3333823005 - Judy Knull,683,11
bd049cb3-e7a5-c132-47b5-5111b60f99c1,SEP682C7B41EF82,3333823070 - OM Office (NHS),683,11
bd1b8340-cfe3-b5c1-f67c-2d12aeda855e,SEP8C941FFF445A,3333823026- Freight Analysis,683,11
e0276e57-2484-20d7-6ec7-99b0551f3ccc,SEP689E0B29BBBE,3335223100 - Regional Sales MD (OXN),683,11
43c63d3c-04d1-6045-3748-9ae32f91a2b7,SEP689E0B29B99A,3335223041 - Stacy Ortiz (OXN),683,11
100b02d5-1e0d-81b5-55bb-c817f015a14a,SEP689E0B29B9B3,3335223006 - Beth Itnyre (OXN),683,11
10e5ce87-c2cf-5ce4-d150-655de55a31e3,SEP689E0B29BECF,3335223150 - Ed Thompson,683,11
5615d4b5-32d2-5203-e466-42775d0d3247,SEP74AD98C5B7BE,3335223012-OXN-Julian Guerrero,683,11
97f2b661-32d7-e8c0-88f9-13783045b568,SEP6C13D5C083B5,3335223012-OXN-Julian Guerrero,683,11
9c05dfbf-9b37-487f-b012-2814f60229d7,SEP8C941F49613E,3335223800 - Telco Office (OXN),683,11
313ed5b4-4a28-2c53-51e4-0173038e8ae5,SEP689E0B29BEB4,3334583019 - Diane Portune (MRL),683,11
1994e1bf-6023-e6d6-bc91-5133fff11327,SEP8C941FFFD295,3334583303 - Shop Tech (MRL),683,11
844ff272-931e-e70d-79b4-7ab9a53749f3,SEP689E0B29BD55,3334583712 -Keith Hartman,683,11
7863c96a-c468-0c94-fa18-5e80f1ecc076,SEP689E0B29B885,3334583028 - Ruben Bustos (MRL),683,11
7b5d9ddd-b450-ca42-99a5-e3fe693493f5,SEP689E0BFFFED4,3334583300 -  Mainor Portillo,683,11
7fa5f25d-8590-eb61-fa6e-aa8ecf1c9e76,SEP689E0B29BD60,3334583042 - Juan Contreras (MRL),683,11
09ca1459-a056-b73b-ab4c-90b4cda9a19b,SEPDC774C5357C9,3334583038 - Minda Montes (MRL),683,11
93fc5ddf-7899-9485-4e72-afd092501a48,SEP689E0B29BDAA,3334583006 - Eva Ramos   (MRL),683,11
9c3a2fb6-a5c1-1e70-cae6-a926812794b5,SEP689E0B29BC17,3334583041 - Josh Bowers  (MRL),683,11
9d5c544f-91e9-5dd1-b222-38265846862d,SEP689E0B29BDE8,3334583031 - Danette Diaz (MRL),683,11
c58e3d68-6d93-0d3f-5957-9f57e0abf1b0,SEP689E0BF6811B,3334583040 - Amber Park (MRL),683,11
ebe6d7d3-7b93-01d7-d436-a30efdadd168,SEP5488DEFFFFCE,3335273003 - Heather Holland (ROA),683,11
1d620fc1-cab9-4266-662d-67831e8c0abf,SEP689E0B05A71F,3335273041 - David Arehart (ROA),683,11
9708d85f-90de-e1f8-e033-6ae7144dc93b,SEP5488DECE18E6,3335273300 - Shop Manager (ROA),683,11
df12f5f5-3dd1-e952-2622-9b39c35f3a36,SEP689E0B13BEF2,3332563013 - Dispatch 2 (HKY),683,11
1d736e9d-72db-9fee-6566-957962a1424d,SEP5488DECE1B1E,3332563000 - Matthew Combs (HKY),683,11
787a3bb5-8e9b-3326-37e6-786a0ee394ad,SEP5488DECE1B31,3332563005 - Office 3 (HKY),683,11
fa5da35c-d7d9-26ce-eaf6-f1eb3c4fd930,SEP2C57415EAB94,3338003020 - OPS - 1 (NOL),683,11
41ffaad6-2b23-e052-4ea8-d08160f18c0e,SEP8C941FFF4CC6,3338003005 - Irelle Lee,683,11
0b36d429-4197-2f55-3cb7-db36b0c8c896,SEP689E0B299073,3338003006 - FACILITY SOLUTIONS (NOL),683,11
a642fa7f-d3b9-5cb1-38f6-35395c688905,SEP8C941FFF4C00,3338003014 - NOL Office-2,683,11
914938fa-6e4e-9a6b-8ff6-14b3c6c22a47,SEP689E0B2992AB,3338003040 - Dispatch (NOL),683,11
edae1ad0-e365-ff0b-f0fd-7132444e5d04,SEP0476B07E1302,3335243300 - Shop 1 (BKF),683,11
09b34cc4-8691-2faf-3e13-cd1c72b68156,SEP5488DEFFFFE8,3335243302 - Shop 3 (BKF),683,11
f8b19312-6e3d-fd63-f16d-a7586d84a33c,SEP0476B0177AE6,3332233306 - Shop (BTE),683,11
eaff595d-d474-5200-a1a0-64599d9dd761,SEP5488DECE190F,3332233300 - Shop Manager (BTE),683,11
7d06b50d-fe45-b655-1c77-73870d5a8715,SEP8C941FFFF4C6,3332233008 -  Daniel Tabert (BTE),683,11
8da403f9-a4f6-6f38-4ad4-9d1ad1c19a8d,SEP689E0B06D368,3332233304 - Shop (BTE),683,11
03b7e354-6b2c-9afb-51c4-fbf66ef12a29,SEP689E0B0486EA,3332233305 - Shop (BTE),683,11
b545817a-81d7-0e13-60f0-68beb7b893c3,SEP5488DECE17C3,3332233302 - Shop Breakroom (BTE),683,11
b592ac31-a1a8-6a7b-cab5-6bfacefe00e9,SEP8C941FFFF32A,3332233900 - Eric Anzik (BTE),683,11
b7c5251e-6e0b-8324-0be4-1b184234ee1a,SEP5488DEE7E2EC,3332233701 - Pod Spare (BTE),683,11
c444a270-f2ad-d1e5-1caa-fe7e434654c8,SEP689E0B03E6AB,3332233700 - Canada Side - Dock (BTE),683,11
5defd129-9b41-eb21-72cb-6432e7c219c6,SEP8C941FFF5551,3333863010 - Alfonso Ramirez (SLG),683,11
f9342da1-08e3-4590-02c4-6ccf67b09520,SEP8C941FFF3BDD,3338773006 - Keith Cox,683,11
3d811520-1866-f0d8-9095-5e7e6b7f9f1e,SEP689E0B1240FB,3339923040 - Shawn Stubbs (CTH),683,11
1d396f44-ca29-2ecd-a958-c6132fdce77d,SEP5488DECE1C0E,3339925555 - Kim Wiseman (CTH),683,11
b29e4012-2e40-66fc-ee6e-08671e07c1c3,SEP689E0B03E6DE,3338153014 - Training Room (HWO),683,11
c15b5382-ecdf-7cc5-95fe-612b282ca2fd,SEP0476B07E1323,3333833305 - Learning Center (EKC),683,11
f463d7fd-1dd1-b91c-0e04-e997c31c1982,SEP8C941F2A3517,3333923810 - Guard Shack (HMS),683,11
2c726c20-88cb-d5e6-9b17-35965eeb89d9,SEP0476B0D8A2E4,3333923046 - Dispatch 6 (HMS),683,11
78a0397c-ac27-9270-aa5f-f081fc30ee42,SEP5488DECE1B97,3333923048 - Kathy Faulkner (HMS),683,11
c9ee4523-5661-46a7-c74c-a954352563cd,SEP8C941FFF5573,3335643500 - Guard Shack (ROC),683,11
fb34f547-1c60-6402-35e0-234c71d0fb3d,SEP8C941FFF5647,3335643011 - Bill Maskell (ROC),683,11
856db4be-6590-fffd-619b-c51774d87aab,SEP8C941FFF54EB,3335643045 - Dispatch 6 (ROC),683,11
7f5da6f4-06e4-5d2d-5610-48f06107bb01,SEP689E0B29BE86,3333873004-William Foley,683,11
0206bfa2-80a9-71fd-dc88-d7194b18a68a,SEPDC774C01950C,3333873000-Derek Thomason,683,11
0ca37c16-d034-2987-8445-98f827bc717c,SEP689E0B29BD0D,3333873070 - Dustin O'Donnell,683,11
282dc0d1-729c-f812-a164-65b65593ea56,SEP00CCFC4A360A,3338713310 - Steven Hagy (POS),683,11
bfdd9620-354e-7bcf-b8d2-4059f91ea1e1,SEP2C01B5E4282E,3338713302 - Karen Corliss (POS),683,11
e13be6d7-bc3f-9e6e-faeb-908fdd947464,SEP00AF1F9D5A6A,3332003017 - Angel Penilton (MEM),683,11
e8dad9b5-4eb5-0d4a-6aae-a9ff9cb6f544,SEP00CCFC4B1B7A,3338483041 - Charles Agel  (SBR),683,11
124b49c7-2fe0-f104-f72a-977de893f6d1,SEP00AF1F9D670E,3338483019-Office X,683,11
7865b297-04aa-6c04-80ac-1289b204531c,SEP00CCFC4A3A08,3338483012 - Office X,683,11
9874bc38-056a-52d4-ef4c-6181197f355a,SEP00AF1F9D5CB4,3338483011-Office X,683,11
aa78f90f-f458-3f5c-d043-5163e72ee8a4,SEP0041D2F9C044,3331773300 - Dan Forquell (RNO),684,11
ebf80c86-4f49-0641-ffc4-f344f2c57aae,SEP00B8B33A79AF,3338753055 -Christina (IND),683,11
a789c15a-4d4c-996e-e3e0-2c414b05e331,SEP00AF1F9D7DEF,3337753042 - Chad Peyton (LOU),683,11
e6762c31-68dd-40e7-a406-7d27cfcfaf65,SEP0476B04757CC,3338183009 - Olliva  Anna (WPB),683,11
7ee6303f-967e-4240-b321-6ea727d6e6f8,SEP8C941FFFF662,3338183010 -Monica Cardoso(WPB),683,11
60659c9a-cf92-ce5f-87bc-2d035ebab9af,SEP0041D2F91E22,3335003000 - Brendan Wright (STL),684,11
5233bd1e-167e-8956-3255-9d028c766a1e,SEP0041D2F90296,3335033535 - Robert Cunha (SAC),684,11
1c9ffb28-4022-cb99-e279-5e4fa7b0ec76,SEP00CCFC4A4309,3335553017 - Kathy Thompson (BMM),683,11
ef8afc33-fd09-4a2c-a8b9-a99b5b458c00,SEPCC7F75046D5C,FXLG-HQ 901-455-0545 2B291,683,11
29c7ae9e-dc99-ed0a-ffa2-15022365ece1,SEPCC7F7504202F,FXLG-HQ 901-450-6493 1B269,683,11
81e7af8a-e505-a1a0-c8e9-2748a4a5b476,SEPCC7F75044934,FXLG-HQ 901-455-0777 2C291,683,11
53150132-86a7-e73e-0bcd-57e6b96968e1,SEP2C57415FF65B,FXLG-HQ 901-455-0884 Control Rm A246,683,11
e2be8f3f-6f11-aff7-9862-d7f220e9655e,SEPCC7F75042E8F,FXLG-HQ 901-455-0612 2B248,683,11
f9a6156b-5995-3da3-8564-cec67c2515cc,SEPCC7F75042897,FXLG-HQ 901-455-0597 2B333,683,11
2ea342d0-01b1-c208-be1b-3441b4e5e92c,SEPCC7F75047012,FXLG-HQ 901-450-6499 1B275,683,11
5e64b955-1639-5aeb-5240-b27017631eef,SEPCC7F75042E64,FXLG-HQ 901-455-0775 2C289,683,11
1a3006c0-c94a-ce29-30ae-8c2ad2cbb4b3,SEPCC7F7504444E,FXLG-HQ 901-455-0604 2B340,683,11
77e780a7-4b4a-fe42-14b8-b2a9b881234f,SEP2C01B5E56E24,FXLG-HQ 901-455-0674 Brokerage Dockworker 2,683,11
7e787c68-2d86-f1b0-9e2e-d5c4dcc3eee6,SEP2C57415F593A,FXLG-PHO  480-637-6267 Cube,683,11
032c6e6c-8693-1d27-45ae-5e23ef794608,SEPCC7F75042F75,FXLG-HQ 901-450-6447 1B325,683,11
069aac96-f91c-ca93-c85e-5ca7be3bbdda,SEP2C57415F1655,FXLG-PHO  480-637-6221 Cube,683,11
a5ea42a5-af3e-91c8-d5ef-821ef2f30b9b,SEPCC7F75042E90,FXLG-HQ 901-455-0450 Office B166,683,11
a83e9a95-32f5-3f8d-1e6f-d65707fd893a,SEPCC7F750428F7,FXLG-HQ 901-455-0745 2C259,683,11
993b24a1-8f6a-26b6-9475-97dd0f35f5bc,SEPCC7F75046803,FXLG-HQ 901-455-0549 2B295,683,11
c4808582-f732-91d0-62d8-c3bd8727b267,SEPCC7F75042E28,FXLG-HQ 901-450-6392 1A169,683,11
526abe5a-494d-c8f6-bce8-56c30d36a846,SEP548ABA902037,716-725-6459 - RVW Lunch Room B2,683,11
b351a3cd-e27c-f881-ac4f-33fd11580576,SEPF0B2E58F658E,3333123005 - CS (FTW),683,11
ccf6e95f-bd6f-272c-52d1-b805fd0055d4,SEP0041D2F967B0,MDW-3334385555-Front Desk,684,11
dda28b19-6de7-3f82-2369-341e50537ed6,SEPC4B9CDD8B81D,3334383711 - Dock Stand 12 (MDW),683,11
147060fe-1133-7c9f-d1cc-f2abae8bd0c6,SEP8C941FFF60DB,3332893044 - Driver Check-In (SWA),683,11
148204fb-9ba0-b441-9e56-5303b3b3efc7,SEP00DA55270296,3332833036-Shawn Woods,683,11
8194da61-96e5-8bb0-9b3f-2be6f70633ae,SEPB4A8B969F281,3335263300 - Steven Gee (ENJ),683,11
4a901ec9-13e6-e8ff-7476-fa5b28e02dfa,SEP0059DC63169E,3335263050 - Pedro E Venereo Padilla  (ENJ),683,11
1ff675c2-3876-5f8c-f2cc-07a966726934,SEP002F5C7A3413,3334633005 - Office 3 (SBM),683,11
d0d5c506-5fe1-8acc-8970-ce1819452eea,SEP74860B70508B,3335253301 - Shop Maintenance 6 (RCH),683,11
2c418119-5794-76f7-8d20-dc2fe8b85066,SEP2C31246EEBA0,3334203022 - Office 21 (JOT),683,11
308ce14d-736e-48f1-c723-b4ed9587fd64,SEP2C01B5E4F5E8,3336433014 - Spare (MON),683,11
5b94e20b-9f78-d563-fd50-0cbfc08a1d57,SEPC4B9CDD92A2B,3334383700 - Dock Stand 1 (MDW),683,11
0ee2e6f5-89c9-3daa-2ddb-94bb7b7bb615,SEP00B8B33A8233,3336433005 - Operations (MON),683,11
2436d8cb-51ae-2015-345c-c0a06c6e8165,SEPC4B9CDD84545,3338823015 Donald Jeeninga,683,11
25382c61-72ba-334e-f0a8-92d3d6106983,SEPC4B9CDD82A62,3334383028 - Anne Serra (MDW),683,11
753f79ca-bb70-9634-bafc-9ca35c8ec077,SEPC4B9CDD9B7D6,3338823300 Shop Manager  (SBN),683,11
75a8aeab-a6a6-17f1-5445-d6c8848878e9,SEPC4B9CDD880E0,3338823044 Dispatch X,683,11
015ffdd0-ee46-7351-bf00-2102a6c0b834,SEP00B8B33A0BF4,3336433008 - Stephanie Buljugic (MON),683,11
018d35c1-391f-e313-df81-ec6b8f64d3d1,SEPC4B9CDD8B54B,3334383073 - Conference Room 2 (MDW),683,11
01d84779-f8c3-421e-7088-bb20abaf7cc8,SEP689E0B2A292A,3334383707 - Main Dock Stand (MDW),683,11
c1855352-5869-1b5d-ee16-f15e196f78aa,SEPAC7E8A2B72BA,3332833010- Freda Weaver,683,11
c2359ec2-62e9-3b64-4e00-a197fcf635da,SEPD0EC352CD739,3332893704 - Dock Stand 5 (SWA),683,11
66bc1ce4-4795-1bf3-4cf7-1ae53e26d1f9,SEPCC9891D1B36E,3335253033 - Ryan Smelser,683,11
6715baf5-220d-8e36-ba50-1763d10822d0,SEPCC9891D1B43F,3335253030 - Greg Burton (RCH),683,11
de891cd4-c8c2-d745-c19c-23074f19f521,SEPCC9891D1B38E,3335253047 -Nicholas Guill (RCH),683,11
e29661f8-1edc-bdee-284f-c5e5564d6b3f,SEP74860B7053BF,3335253700 - Dock Stand 1 (RCH),683,11
f3f5aea8-f39c-448d-55b7-509e1edb385b,SEP74860B705116,3335253020 - Billing 1 (RCH),683,11
3bbbe49c-faf0-7679-c871-a12cade61998,SEP74860B704FCB,3335253024 - Billing 5 (RCH),683,11
44a2035f-8150-d263-133f-d05ef64f6b68,SEP74860B7050D1,3335253070 - Chase Hays,683,11
472d5cc6-94df-1cae-6506-5d27b8d5a1c0,SEPCC9891D1B4F4,3335253045 - Billing 3 (RCH),683,11
5ebb4f3a-e363-955d-13b3-e97f3591a6a0,SEP74860B705205,3335253306- Shop Maintenance 2 (RCH),683,11
72e0c7c1-b190-4748-277e-1d46bd0cfa2f,SEPCC9891D1B508,3335253052 - Road Dispatch 4 (RCH),683,11
0fa71b97-a024-5af2-c7cb-8a5c769b576d,SEPCC9891D1B3E5,3335253076 - Pod 2 Breakroom (RCH),683,11
0faf0297-6a61-0799-be5b-1aa6030e4eff,SEP74860B7051B4,3335253021 - Billing 2 (RCH),683,11
0fe5978e-1f32-4a31-6fc0-fcddcaf445ff,SEP28AFFDD846C9,3335253305 - Shop Maintenance 5 (RCH),683,11
19ed2529-7f2c-2f5d-7595-cc0df45744ee,SEP74860B705388,3335253051 - Road Dispatch 3 (RCH),683,11
28cbc73f-0055-a37f-f50d-ec942d8ddf93,SEPC0F87F7F0AA0,3335253303 - (RCH),683,11
7c9ce3e1-a182-880a-3b19-15d480153ecb,SEPCC9891D1B2C2,3335253050 - Road Dispatch 2 (RCH),683,11
804a646b-c0c5-3334-84b6-ad15eb5ec7d1,SEP74860B70517A,3335253535 - Arthur Thompson (Del),683,11
0ddf91d9-3395-f97d-aabe-27bd3b611986,SEP74860B7050A8,3335253041 - corey DePaul (RCH),683,11
4ae896df-5f89-e823-7280-7f4e8794f102,SEPCC9891D1B3D2,3335253002  - Samuel Wood (RCH),683,11
507f70c1-e74c-6618-e1f1-5feca2794329,SEP6C13D5B31670,3335253042 - City 1 (RCH),683,11
90de99d4-0d85-c660-57f1-03baa8f8159e,SEPCC9891D1B2F4,3335253304 - Shop Maintenance 4 (RCH),683,11
9bee6006-e7f9-822c-eb9c-b2d4dd1e9c03,SEPCC9891D1B329,3335253702 - Dock Stand 3  (RCH),683,11
9c66fbbe-afd1-3a8f-99e8-897c1420164c,SEP74860B7050D2,3335253370 - Shop Breakroom (RCH),683,11
c328e9a3-5454-eac2-268d-bbee7abb2653,SEP74860B705394,3335253800 - Telco Room (RCH),683,11
c895437b-28cb-3399-3702-072522fafb11,SEPCC9891D1B4EF,3335253006 - Chris Wise,683,11
5713f4d0-5a9d-6197-25f1-39cc3bf135ac,SEPC4B9CDD8E822,3331743040 - Dispatch 1 (POC),683,11
e8993e50-24d9-9a49-7a74-a188b0c7220e,SEPC4B9CDD9F524,3331743044 - Dispatch 5 (POC),683,11
ed3c9981-cf78-0a8a-f6c4-40487ba86fc0,SEPC4B9CDD9F54A,3331743004 - Office 3 (POC),683,11
640a112a-7764-528f-b25d-1eebfa057cac,SEPC4B9CDD9D11A,3331743003 - Office 2 (POC),683,11
221b200d-1225-c720-0591-22e71e4daaff,SEPC4B9CDD9D421,3331743700 - Dock Stand 1 (POC),683,11
16cfff34-5f6f-99fe-24b2-6ba13fccf01c,SEPC4B9CDD9C928,3331743001 - Office  (POC),683,11
e70d6d16-d2c8-d1d4-2849-d81249fd794b,SEP0059DC62FDE7,3335263070 - BREAK RM (ENJ),683,11
3902e90c-5d30-8c69-20f4-b02c7a65b175,SEP0059DC634FB3,3335263049 - DISPATCH (ENJ),683,11
5a892c98-b1e9-e212-565b-bc22ca76bfad,SEP3C5EC30C8626,3335263000 - Anthony Lovaglio (ENJ),683,11
5e02c575-7976-6298-61c6-b174db57e725,SEP2C0BE90515A1,3335263040 - Matilda Joyce,683,11
